"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Newfoundland and Labrador","2016A000210","Itinerant movements","Number of movements","Number","223","units ","0","v44207262","1010.2.2","65235","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Local movements","Number of movements","Number","223","units ","0","v44207263","1010.3.2","14840","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501756","10.1.1","39","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501757","10.1.2","35433","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501758","10.2.1","37","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Itinerant movements","Number of movements","Number","223","units ","0","v41501759","10.2.2","22045","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Local movements","Rank of movements","Number","223","units ","0","v41501760","10.3.1","27","","","","0"
"2014","Gander International, Newfoundland and Labrador","","Local movements","Number of movements","Number","223","units ","0","v41501761","10.3.2","13388","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501882","31.1.1","35","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501883","31.1.2","44642","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501884","31.2.1","24","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Itinerant movements","Number of movements","Number","223","units ","0","v41501885","31.2.2","43190","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Local movements","Rank of movements","Number","223","units ","0","v41501886","31.3.1","36","","","","0"
"2014","St. John's International, Newfoundland and Labrador","","Local movements","Number of movements","Number","223","units ","0","v41501887","31.3.2","1452","","","","0"
"2014","Nova Scotia","2016A000212","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207264","1012.1.2","81574","","","","0"
"2014","Nova Scotia","2016A000212","Itinerant movements","Number of movements","Number","223","units ","0","v44207265","1012.2.2","78254","","","","0"
"2014","Nova Scotia","2016A000212","Local movements","Number of movements","Number","223","units ","0","v44207266","1012.3.2","3320","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501762","11.1.1","22","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501763","11.1.2","81574","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501764","11.2.1","11","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501765","11.2.2","78254","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Local movements","Rank of movements","Number","223","units ","0","v41501766","11.3.1","34","","","","0"
"2014","Halifax/Robert L. Stanfield International, Nova Scotia","","Local movements","Number of movements","Number","223","units ","0","v41501767","11.3.2","3320","","","","0"
"2014","New Brunswick","2016A000213","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207267","1013.1.2","181735","","","","0"
"2014","New Brunswick","2016A000213","Itinerant movements","Number of movements","Number","223","units ","0","v44207268","1013.2.2","96741","","","","0"
"2014","New Brunswick","2016A000213","Local movements","Number of movements","Number","223","units ","0","v44207269","1013.3.2","84994","","","","0"
"2014","Fredericton International, New Brunswick","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v52380013","47.1.1","15","","","","0"
"2014","Fredericton International, New Brunswick","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v52380014","47.1.2","107867","","","","0"
"2014","Fredericton International, New Brunswick","","Itinerant movements","Rank of movements","Number","223","units ","0","v52380015","47.2.1","19","","","","0"
"2014","Fredericton International, New Brunswick","","Itinerant movements","Number of movements","Number","223","units ","0","v52380016","47.2.2","52539","","","","0"
"2014","Fredericton International, New Brunswick","","Local movements","Rank of movements","Number","223","units ","0","v52380017","47.3.1","8","","","","0"
"2014","Fredericton International, New Brunswick","","Local movements","Number of movements","Number","223","units ","0","v52380018","47.3.2","55328","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501798","17.1.1","24","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501799","17.1.2","73868","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501800","17.2.1","22","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Itinerant movements","Number of movements","Number","223","units ","0","v41501801","17.2.2","44202","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Local movements","Rank of movements","Number","223","units ","0","v41501802","17.3.1","17","","","","0"
"2014","Moncton/Greater Moncton International, New Brunswick","","Local movements","Number of movements","Number","223","units ","0","v41501803","17.3.2","29666","","","","0"
"2014","Quebec","2016A000224","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207270","1024.1.2","593627","","","","0"
"2014","Quebec","2016A000224","Itinerant movements","Number of movements","Number","223","units ","0","v44207271","1024.2.2","411843","","","","0"
"2014","Quebec","2016A000224","Local movements","Number of movements","Number","223","units ","0","v44207272","1024.3.2","181784","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501732","6.1.1","26","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501733","6.1.2","71376","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501734","6.2.1","40","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501735","6.2.2","19808","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501736","6.3.1","9","","","","0"
"2014","Chicoutimi/St-Honoré, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501737","6.3.2","51568","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501810","19.1.1","4","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501811","19.1.2","219326","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501812","19.2.1","4","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501813","19.2.2","218102","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501814","19.3.1","39","","","","0"
"2014","Montréal/Pierre Elliott Trudeau International, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501815","19.3.2","1224","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501816","20.1.1","9","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501817","20.1.2","149463","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501818","20.2.1","12","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501819","20.2.2","68151","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501820","20.3.1","4","","","","0"
"2014","Montréal/St-Hubert, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501821","20.3.2","81312","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501852","26.1.1","14","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501853","26.1.2","112436","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501854","26.2.1","10","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501855","26.2.2","81382","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501856","26.3.1","16","","","","0"
"2014","Québec/Jean Lesage International, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501857","26.3.2","31054","","","","0"
"2014","St-Jean, Quebec","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501888","32.1.1","37","","","","0"
"2014","St-Jean, Quebec","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501889","32.1.2","41026","","","","0"
"2014","St-Jean, Quebec","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501890","32.2.1","36","","","","0"
"2014","St-Jean, Quebec","","Itinerant movements","Number of movements","Number","223","units ","0","v41501891","32.2.2","24400","","","","0"
"2014","St-Jean, Quebec","","Local movements","Rank of movements","Number","223","units ","0","v41501892","32.3.1","24","","","","0"
"2014","St-Jean, Quebec","","Local movements","Number of movements","Number","223","units ","0","v41501893","32.3.2","16626","","","","0"
"2014","Ontario","2016A000235","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207273","1035.1.2","1239997","","","","0"
"2014","Ontario","2016A000235","Itinerant movements","Number of movements","Number","223","units ","0","v44207274","1035.2.2","922331","","","","0"
"2014","Ontario","2016A000235","Local movements","Number of movements","Number","223","units ","0","v44207275","1035.3.2","317666","","","","0"
"2014","Hamilton, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501768","12.1.1","38","","","","0"
"2014","Hamilton, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501769","12.1.2","36008","","","","0"
"2014","Hamilton, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501770","12.2.1","34","","","","0"
"2014","Hamilton, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501771","12.2.2","26124","","","","0"
"2014","Hamilton, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501772","12.3.1","29","","","","0"
"2014","Hamilton, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501773","12.3.2","9884","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501780","14.1.1","18","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501781","14.1.2","96308","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501782","14.2.1","26","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501783","14.2.2","40615","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501784","14.3.1","7","","","","0"
"2014","Kitchener/Waterloo, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501785","14.3.2","55693","","","","0"
"2014","London, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501792","16.1.1","28","","","","0"
"2014","London, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501793","16.1.2","65373","","","","0"
"2014","London, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501794","16.2.1","28","","","","0"
"2014","London, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501795","16.2.2","36667","","","","0"
"2014","London, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501796","16.3.1","18","","","","0"
"2014","London, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501797","16.3.2","28706","","","","0"
"2014","Oshawa, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501828","22.1.1","33","","","","0"
"2014","Oshawa, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501829","22.1.2","51720","","","","0"
"2014","Oshawa, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501830","22.2.1","31","","","","0"
"2014","Oshawa, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501831","22.2.2","29822","","","","0"
"2014","Oshawa, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501832","22.3.1","23","","","","0"
"2014","Oshawa, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501833","22.3.2","21898","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501834","23.1.1","8","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501835","23.1.2","154627","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501836","23.2.1","6","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501837","23.2.2","118915","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501838","23.3.1","15","","","","0"
"2014","Ottawa/Macdonald-Cartier International, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501839","23.3.2","35712","","","","0"
"2014","Sault Ste. Marie, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501870","29.1.1","27","","","","0"
"2014","Sault Ste. Marie, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501871","29.1.2","65608","","","","0"
"2014","Sault Ste. Marie, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501872","29.2.1","33","","","","0"
"2014","Sault Ste. Marie, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501873","29.2.2","26242","","","","0"
"2014","Sault Ste. Marie, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501874","29.3.1","14","","","","0"
"2014","Sault Ste. Marie, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501875","29.3.2","39366","","","","0"
"2014","Thunder Bay, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501900","34.1.1","16","","","","0"
"2014","Thunder Bay, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501901","34.1.2","101514","","","","0"
"2014","Thunder Bay, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501902","34.2.1","16","","","","0"
"2014","Thunder Bay, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501903","34.2.2","60823","","","","0"
"2014","Thunder Bay, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501904","34.3.1","13","","","","0"
"2014","Thunder Bay, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501905","34.3.2","40691","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501912","36.1.1","13","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501913","36.1.2","116123","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501914","36.2.1","8","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501915","36.2.2","88473","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501916","36.3.1","20","","","","0"
"2014","Toronto/Billy Bishop Toronto City, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501917","36.3.2","27650","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501906","35.1.1","20","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501907","35.1.2","84547","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501908","35.2.1","27","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501909","35.2.2","38699","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501910","35.3.1","11","","","","0"
"2014","Toronto/Buttonville Municipal, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501911","35.3.2","45848","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501918","37.1.1","1","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501919","37.1.2","436644","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501920","37.2.1","1","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501921","37.2.2","435364","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501922","37.3.1","37","","","","0"
"2014","Toronto/Lester B. Pearson International, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501923","37.3.2","1280","","","","0"
"2014","Windsor, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501948","42.1.1","40","","","","0"
"2014","Windsor, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501949","42.1.2","31525","","","","0"
"2014","Windsor, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501950","42.2.1","38","","","","0"
"2014","Windsor, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501951","42.2.2","20587","","","","0"
"2014","Windsor, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501952","42.3.1","28","","","","0"
"2014","Windsor, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501953","42.3.2","10938","","","","0"
"2014","Manitoba","2016A000246","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207276","1046.1.2","220228","","","","0"
"2014","Manitoba","2016A000246","Itinerant movements","Number of movements","Number","223","units ","0","v44207277","1046.2.2","149078","","","","0"
"2014","Manitoba","2016A000246","Local movements","Number of movements","Number","223","units ","0","v44207278","1046.3.2","71150","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501954","43.1.1","11","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501955","43.1.2","123762","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501956","43.2.1","7","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Itinerant movements","Number of movements","Number","223","units ","0","v41501957","43.2.2","114332","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Local movements","Rank of movements","Number","223","units ","0","v41501958","43.3.1","30","","","","0"
"2014","Winnipeg/James Armstrong Richardson International, Manitoba","","Local movements","Number of movements","Number","223","units ","0","v41501959","43.3.2","9430","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501960","44.1.1","17","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501961","44.1.2","96466","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501962","44.2.1","29","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Itinerant movements","Number of movements","Number","223","units ","0","v41501963","44.2.2","34746","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Local movements","Rank of movements","Number","223","units ","0","v41501964","44.3.1","6","","","","0"
"2014","Winnipeg/St. Andrews, Manitoba","","Local movements","Number of movements","Number","223","units ","0","v41501965","44.3.2","61720","","","","0"
"2014","Saskatchewan","2016A000247","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207279","1047.1.2","149322","","","","0"
"2014","Saskatchewan","2016A000247","Itinerant movements","Number of movements","Number","223","units ","0","v44207280","1047.2.2","109437","","","","0"
"2014","Saskatchewan","2016A000247","Local movements","Number of movements","Number","223","units ","0","v44207281","1047.3.2","39885","","","","0"
"2014","Regina International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501858","27.1.1","30","","","","0"
"2014","Regina International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501859","27.1.2","58162","","","","0"
"2014","Regina International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501860","27.2.1","23","","","","0"
"2014","Regina International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501861","27.2.2","43709","","","","0"
"2014","Regina International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501862","27.3.1","26","","","","0"
"2014","Regina International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501863","27.3.2","14453","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501864","28.1.1","19","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501865","28.1.2","91160","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501866","28.2.1","13","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501867","28.2.2","65728","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501868","28.3.1","21","","","","0"
"2014","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501869","28.3.2","25432","","","","0"
"2014","Alberta","2016A000248","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207282","1048.1.2","700151","","","","0"
"2014","Alberta","2016A000248","Itinerant movements","Number of movements","Number","223","units ","0","v44207283","1048.2.2","559653","","","","0"
"2014","Alberta","2016A000248","Local movements","Number of movements","Number","223","units ","0","v44207284","1048.3.2","140498","","","","0"
"2014","Calgary International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501720","4.1.1","3","","","","0"
"2014","Calgary International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501721","4.1.2","250953","","","","0"
"2014","Calgary International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501722","4.2.1","3","","","","0"
"2014","Calgary International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501723","4.2.2","249707","","","","0"
"2014","Calgary International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501724","4.3.1","38","","","","0"
"2014","Calgary International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501725","4.3.2","1246","","","","0"
"2014","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501726","5.1.1","10","","","","0"
"2014","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501727","5.1.2","146636","","","","0"
"2014","Calgary/Springbank, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501728","5.2.1","17","","","","0"
"2014","Calgary/Springbank, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501729","5.2.2","58792","","","","0"
"2014","Calgary/Springbank, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501730","5.3.1","2","","","","0"
"2014","Calgary/Springbank, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501731","5.3.2","87844","","","","0"
"2014","Edmonton International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501744","8.1.1","5","","","","0"
"2014","Edmonton International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501745","8.1.2","168889","","","","0"
"2014","Edmonton International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501746","8.2.1","5","","","","0"
"2014","Edmonton International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501747","8.2.2","165699","","","","0"
"2014","Edmonton International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501748","8.3.1","35","","","","0"
"2014","Edmonton International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501749","8.3.2","3190","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501750","9.1.1","29","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501751","9.1.2","61559","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501752","9.2.1","39","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501753","9.2.2","20131","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501754","9.3.1","12","","","","0"
"2014","Edmonton/Villeneuve, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501755","9.3.2","41428","","","","0"
"2014","Fort McMurray, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v44207327","46.1.1","25","","","","0"
"2014","Fort McMurray, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44179400","46.1.2","72114","","","","0"
"2014","Fort McMurray, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v44207328","46.2.1","15","","","","0"
"2014","Fort McMurray, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v44179401","46.2.2","65324","","","","0"
"2014","Fort McMurray, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v44207329","46.3.1","32","","","","0"
"2014","Fort McMurray, Alberta","","Local movements","Number of movements","Number","223","units ","0","v44179402","46.3.2","6790","","","","0"
"2014","British Columbia","2016A000259","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207285","1059.1.2","1062929","","","","0"
"2014","British Columbia","2016A000259","Itinerant movements","Number of movements","Number","223","units ","0","v44207286","1059.2.2","693682","","","","0"
"2014","British Columbia","2016A000259","Local movements","Number of movements","Number","223","units ","0","v44207287","1059.3.2","369247","","","","0"
"2014","Abbotsford, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501708","2.1.1","12","","","","0"
"2014","Abbotsford, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501709","2.1.2","122059","","","","0"
"2014","Abbotsford, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501710","2.2.1","25","","","","0"
"2014","Abbotsford, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501711","2.2.2","42093","","","","0"
"2014","Abbotsford, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501712","2.3.1","5","","","","0"
