OccNo,OccYear,OccDate,OccClassID,OccType,IncidentType,Country,ProvinceState,Ocean,Location,Distance,Airport,ICAO,Latitude,Longitude,CrewFatal,PassengerFatal,GroundFatal,CrewSerious,PassengerSerious,GroundSerious,DGReleaseIND,AircraftType_1,AircraftMake_1,Organization_1,OperatorType_1,RegCountry_1,AircraftType_2,AircraftMake_2,Organization_2,OperatorType_2,RegCountry_2,AircraftType_3,AircraftMake_3,Organization_3,OperatorType_3,RegCountry_3,AircraftType_4,AircraftMake_4,Organization_4,OperatorType_4,RegCountry_4,AircraftType_5,AircraftMake_5,Organization_5,OperatorType_5,RegCountry_5,AircraftType_6,AircraftMake_6,Organization_6,OperatorType_6,RegCountry_6,PRODUCTION_DT
A18Q0076,2018,2018-06-02,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,NUNAVUT,N/A,IQALUIT,,IQALUIT,CYFB,63.75666,-68.5561,0,0,0,0,0,0,NO,AEROPLANE,BOEING,LES INVESTISSEMENTS NOLINOR INC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0077,2018,2018-06-03,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0078,2018,2018-06-03,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,VAL-D'OR,12.000000000000000,VAL-D'OR,CYVO,48.05333,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,GRONDIN TRANSPORT INC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0079,2018,2018-06-03,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,VAL-D'OR,15.000000000000000,VAL-D'OR,CYVO,48.05333,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,GRONDAIR,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0080,2018,2018-06-06,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Quebec City,,Jean Lesage Intl,CYQB,46.79111,-71.3933,0,0,0,0,0,0,NO,AEROPLANE,BEECH,SKYLINK EXPRESS INC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0081,2018,2018-06-07,5,INCIDENT REPORTABLE,DEPRESSURIZATION,CANADA,QUEBEC,N/A,SHERBROOKE,18.000000000000000,SHERBROOKE,CYSC,45.53907,-71.2822,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0082,2018,2018-05-29,5,INCIDENT REPORTABLE,DIFFICULT TO CONTROL,CANADA,QUEBEC,N/A,MONT-JOLI,200.000000000000000,MONT-JOLI,CYYY,50.73222,-64.2366,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0083,2018,2018-06-10,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0084,2018,2018-06-12,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,21.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOEING,ROYAL AIR MAROC,COMMERCIAL,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0086,2018,2018-06-15,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,MONTRÉAL,,MONTRÉAL INTL (MIRABEL),CYMX,45.67972,-74.0386,0,0,0,0,0,0,NO,AEROPLANE,PIPER,Uandmycar.com,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0087,2018,2018-06-15,5,INCIDENT REPORTABLE,RISK OF COLLISION,CANADA,QUEBEC,N/A,Montreal,40.000000000000000,Pierre Elliott Trudeau Intl,CYUL,46.1065,-73.244,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,OTHER/UNKNOWN,,,UNKNOWN,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0089,2018,2018-06-15,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Montreal,17.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,EMBRAER,SKY REGIONAL AIRLINES INC.,COMMERCIAL,CANADA,AEROPLANE,BOEING,AIR FRANCE,COMMERCIAL,FRANCE,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0090,2018,2018-01-03,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,NUNAVUT,N/A,IQALUIT,,IQALUIT,CYFB,63.75666,-68.5561,0,0,0,0,0,0,NO,HELICOPTER,SIKORSKY,CANADIAN HELICOPTERS,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0091,2018,2018-06-21,5,INCIDENT REPORTABLE,DEPRESSURIZATION,CANADA,QUEBEC,N/A,Montreal,140.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR CREEBEC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0092,2018,2018-06-22,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Nominingue (Lac Noir),4.000000000000000,,,46.34437,-74.9531,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0093,2018,2018-06-21,5,INCIDENT REPORTABLE,RUNWAY EXCURSION,CANADA,QUEBEC,N/A,BAIE-COMEAU,,BAIE-COMEAU,CYBC,49.1325,-68.2044,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,EXACT AIR,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0094,2018,2018-06-25,5,INCIDENT REPORTABLE,RUNWAY EXCURSION,CANADA,QUEBEC,N/A,BAIE-COMEAU,,BAIE-COMEAU,CYBC,49.1325,-68.2044,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0095,2018,2018-06-21,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,TROIS-RIVIÈRES,,TROIS-RIVIÈRES,CYRQ,46.35166,-72.6805,0,0,0,0,0,0,NO,AEROPLANE,BEECH,,PRIVATE,CANADA,AEROPLANE,CESSNA,9118-5991 Québec Inc,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0096,2018,2018-06-23,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,St-Lin Laurentide,4.000000000000000,,,45.75729,-73.7224,0,0,0,1,0,0,NO,BASIC ULTRALIGHT,PER IL VOLO,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0097,2018,2018-06-24,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,JOLIETTE,,JOLIETTE,CSG3,46.04472,-73.5016,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,,PRIVATE,CANADA,AEROPLANE,CESSNA,ACADEMIE DE L'AVIATION DE MASCOUCHE INC.,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0098,2018,2018-06-28,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,AEROPLANE,CESSNA,,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0099,2018,2018-06-28,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,EMBRAER,ENVOY AIR,COMMERCIAL,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0100,2018,2018-07-01,4,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Manic-5,44.000000000000000,Manic-5,CMN5,50.4674,-69.9598,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR SAGUENAY,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0102,2018,2018-07-02,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,La Malbaie,25.000000000000000,CHARLEVOIX,CYML,47.5975,-70.2238,0,0,0,0,0,0,NO,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0103,2018,2018-07-08,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,MONTRÉAL,,ST-LAZARE,CST3,45.4,-74.1333,0,0,0,0,0,0,NO,AEROPLANE,MOONEY,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0105,2018,2018-07-06,5,INCIDENT REPORTABLE,COLLISION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,LUFTHANSA,COMMERCIAL,GERMANY,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0106,2018,2018-07-03,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,MATAGAMI,100.000000000000000,MATAGAMI,CYNM,49.76666,-77.8,0,0,0,0,0,0,NO,AEROPLANE,CANADAIR,SERVICE AERIEN GOUVERNEMENTAL,STATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0107,2018,2018-07-09,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,VAL-D'OR,100.000000000000000,VAL-D'OR,CYVO,48.05333,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR CREEBEC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0108,2018,2018-07-09,5,INCIDENT REPORTABLE,COLLISION,CANADA,QUEBEC,N/A,BAIE-COMEAU,,BAIE-COMEAU,CYBC,49.1325,-68.2044,0,0,0,0,0,0,NO,AEROPLANE,CESSNA,NETJETS AVIATION,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0109,2018,2018-07-03,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Quebec City,3.000000000000000,Jean Lesage Intl,CYQB,46.79111,-71.3933,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,AIR CANADA ROUGE,COMMERCIAL,CANADA,AEROPLANE,BEECH,,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0110,2018,2018-07-12,5,INCIDENT REPORTABLE,FUEL SHORTAGE,CANADA,NUNAVUT,N/A,IQALUIT,144.000000000000000,IQALUIT,CYFB,63.48495,-63.2083,0,0,0,0,0,0,NO,AEROPLANE,DASSAULT-BREGUET,Big Skyy Aviation LLC,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0111,2018,2018-07-13,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,VAL-D'OR,25.000000000000000,VAL-D'OR,CYVO,48.43361,-78.0422,0,0,0,0,0,0,NO,AEROPLANE,BEECH,EXACT AIR,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0112,2018,2018-07-15,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,NUNAVUT,N/A,IQALUIT,,IQALUIT,CYFB,63.75666,-68.5561,0,0,0,0,0,0,NO,AEROPLANE,ATR,FIRST AIR SERVICE,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0113,2018,2018-07-17,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Lac LeNôtre,,,,47.355,-76.0416,0,0,0,0,0,0,NO,AEROPLANE,,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0114,2018,2018-07-18,5,INCIDENT REPORTABLE,ENGINE,CANADA,NUNAVUT,N/A,IQALUIT,65.000000000000000,IQALUIT,CYFB,63.05785,-66.6515,0,0,0,0,0,0,NO,AEROPLANE,BOEING,EMIRATES,COMMERCIAL,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0115,2018,2018-07-20,5,INCIDENT REPORTABLE,ENGINE,CANADA,NUNAVUT,N/A,IQALUIT,300.000000000000000,IQALUIT,CYFB,60.9,-77.3333,0,0,0,0,0,0,NO,AEROPLANE,BEECH,AIR NUNAVUT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0117,2018,2018-07-21,5,INCIDENT REPORTABLE,FUEL SHORTAGE,CANADA,QUEBEC,N/A,MONTRÉAL,28.000000000000000,MONTRÉAL INTL (MIRABEL),CYMX,45.67972,-74.0386,0,0,0,0,0,0,NO,AEROPLANE,PIPER,Redair Luftfahrt,COMMERCIAL,AUSTRIA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0118,2018,2018-07-31,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Rivière des Montagnes Blanches,,,,51.05966,-70.6938,0,0,0,0,0,0,NO,AEROPLANE,,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0120,2018,2018-08-03,5,INCIDENT REPORTABLE,DRAGS ANY PART ON GROUND,CANADA,QUEBEC,N/A,KUUJJUAQ,68.000000000000000,KUUJJUAQ,CYVP,58.665,-66.565,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR INUIT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0121,2018,2018-08-02,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,AEROPLANE,BOMBARDIER,PORTER AIRLINES INC.,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0122,2018,2018-08-10,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,135.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.92055,-70.7408,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0123,2018,2018-08-11,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,QUEBEC,N/A,GASPÉ,,Gaspé (Michel-Pouliot),CYGP,48.77527,-64.4797,0,0,0,0,0,0,NO,AEROPLANE,PIPER,,PRIVATE,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0124,2018,2018-08-12,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,CANADA,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0125,2018,2018-08-12,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Montreal,,St-Hubert,CYHU,45.51805,-73.4169,0,0,0,0,0,0,NO,AEROPLANE,PIPER,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0126,2018,2018-08-14,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,CANADA,AEROPLANE,BOEING,WESTJET,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0127,2018,2018-08-13,5,INCIDENT REPORTABLE,COLLISION,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,EMBRAER,SKY REGIONAL AIRLINES INC.,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0128,2018,2018-08-16,5,INCIDENT REPORTABLE,RISK OF COLLISION,CANADA,QUEBEC,N/A,BAIE-COMEAU,,BAIE-COMEAU,CYBC,49.1325,-68.2044,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0130,2018,2018-08-19,5,INCIDENT REPORTABLE,COLLISION,CANADA,QUEBEC,N/A,KUUJJUAQ,,KUUJJUAQ,CYVP,58.095,-68.4222,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR INUIT,COMMERCIAL,CANADA,AEROPLANE,DE HAVILLAND,AIR INUIT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0131,2018,2018-08-18,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,SEPT-ÎLES,55.000000000000000,SEPT-ÎLES,CYZV,50.22333,-66.2655,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0132,2018,2018-08-18,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,Montreal,30.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.51805,-73.4169,0,0,0,0,0,0,NO,AEROPLANE,BEECH,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0133,2018,2018-08-19,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,QUEBEC,N/A,KUUJJUAQ,,KUUJJUAQ,CYVP,58.095,-68.4222,0,0,0,0,0,0,NO,AEROPLANE,BEECH,AIR INUIT,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0134,2018,2018-08-15,5,INCIDENT REPORTABLE,RISK OF COLLISION,CANADA,QUEBEC,N/A,VAL-D'OR,15.000000000000000,VAL-D'OR,CYVO,47.97,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,AIR CREEBEC,COMMERCIAL,CANADA,AEROPLANE,CESSNA,GRONDIN TRANSPORT INC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0135,2018,2018-08-03,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,150.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,YES,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0136,2018,2018-08-07,5,INCIDENT REPORTABLE,RISK OF COLLISION,CANADA,QUEBEC,N/A,AMOS,,MAGNY,CYEY,48.565,-78.2491,0,0,0,0,0,0,NO,AEROPLANE,BEECH,MAX AVIATION,COMMERCIAL,CANADA,AEROPLANE,BEECH,PROPAIR,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0137,2018,2018-08-27,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,,St-Hubert,CYHU,45.51805,-73.4169,0,0,0,0,0,0,NO,HELICOPTER,AEROSPATIALE,CANADIAN HELICOPTERS,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0138,2018,2018-08-23,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,FORESTVILLE,,FORESTVILLE,CYFE,48.75,-69.1,0,0,0,0,0,0,NO,HELICOPTER,AEROSPATIALE,PANORAMA HELICOPTERS LTD,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0139,2018,2018-08-24,5,INCIDENT REPORTABLE,FUEL SHORTAGE,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,YES,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0141,2018,2018-08-28,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,ENDEAVOR AIR,COMMERCIAL,UNITED STATES,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0142,2018,2018-08-29,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,VAL-D'OR,,VAL-D'OR,CYVO,48.05333,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0143,2018,2018-09-02,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Quebec City,,Jean Lesage Intl,CYQB,46.79111,-71.3933,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,SERVICE AERIEN GOUVERNEMENTAL,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0144,2018,2018-09-04,5,INCIDENT REPORTABLE,LOSS OF SEPARATION,CANADA,QUEBEC,N/A,VAL-D'OR,72.000000000000000,VAL-D'OR,CYVO,48.05333,-77.7827,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,HYDRO-QUEBEC,PRIVATE,CANADA,AEROPLANE,BRITISH AEROSPACE,PASCAN AVIATION,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0146,2018,2018-09-05,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,Montreal,100.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0147,2018,2018-09-07,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,120.000000000000000,Pierre Elliott Trudeau Intl,CYUL,,,0,0,0,0,0,0,NO,AEROPLANE,AIRBUS,AIR TRANSAT A.T.,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0148,2018,2018-09-07,5,ACCIDENT,N/A,CANADA,QUEBEC,N/A,Saint-Pie,,,,,,0,0,0,0,0,0,NO,HELICOPTER,BELL HELICOPTER,,PRIVATE,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0149,2018,2018-09-11,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,35.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,AIR INUIT (1985),COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0150,2018,2018-09-12,5,INCIDENT REPORTABLE,SMOKE OR FIRE,CANADA,NUNAVUT,N/A,Vicinity of CYXP - PANGNIRTUNG - PANGNIRTUNG (NUNAVUT CANADA),,,,66.15,-65.7166,0,0,0,0,0,0,NO,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0151,2018,2018-09-12,5,INCIDENT REPORTABLE,EMERGENCY/PRIORITY,CANADA,QUEBEC,N/A,Montreal,,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0152,2018,2018-09-15,5,INCIDENT REPORTABLE,ENGINE,CANADA,QUEBEC,N/A,WASKAGANISH,,WASKAGANISH,CYKQ,51.47333,-78.7583,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,AIR CREEBEC,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
A18Q0153,2018,2018-09-15,5,INCIDENT REPORTABLE,RISK OF COLLISION,CANADA,QUEBEC,N/A,Montreal,5.000000000000000,Pierre Elliott Trudeau Intl,CYUL,45.47055,-73.7408,0,0,0,0,0,0,NO,AEROPLANE,BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T13:28:51
